Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Banana's A Whey - R,79.11,0.0,79.11,0.0317907460839234,9.0,0.00944386149003148,0.03374496128990979,0.19999999999999998,8.79
Ripped Berry - R,70.32,0.0,70.32,0.02825844096348746,9.0,0.00944386149003148,0.029995521146586473,0.17777777777777776,7.813333333333333
Pomegranate Passion - R,116.87,0.0,116.87,0.04696478946818515,13.0,0.013641133263378805,0.04985177127988569,0.3578383343539498,8.99
Brazilian Thunder - R,62.93,0.0,62.93,0.025288732790561236,7.0,0.007345225603357817,0.026843261458399985,0.19268218003674217,8.99
Matcha Monsoon - R,44.95,0.0,44.95,0.018063380564686597,5.0,0.005246589716684155,0.01917375818457142,0.13763012859767298,8.99
Ocean Mist - R,35.96,0.0,35.96,0.014450704451749277,4.0,0.004197271773347324,0.015339006547657134,0.11010410287813839,8.99
Matcha Monsoon - S,17.97,0.0,17.97,0.007221333676249568,3.0,0.0031479538300104933,0.007665237699149017,0.05502143294549908,5.989999999999999
Ocean Mist - S,17.97,0.0,17.97,0.007221333676249568,3.0,0.0031479538300104933,0.007665237699149017,0.05502143294549908,5.989999999999999
Pomegranate Passion - S,17.97,0.0,17.97,0.007221333676249568,3.0,0.0031479538300104933,0.007665237699149017,0.05502143294549908,5.989999999999999
Brazilian Thunder - S,11.98,0.0,11.98,0.004814222450833046,2.0,0.002098635886673662,0.005110158466099346,0.036680955296999385,5.99
Tropi-Kale - R,127.26,0.0,127.26,0.05114006252863218,14.0,0.014690451206715634,0.05428370337193679,0.5243510506798517,9.09
Spinach is in it - R,54.54,0.0,54.54,0.021917169655128074,6.0,0.0062959076600209865,0.023264444302258623,0.22472187886279354,9.09
Tropi-Kale - S,30.45,0.0,30.45,0.01223648360833608,5.0,0.005246589716684155,0.012988674899225798,0.12546353522867737,6.09
Coco Crush - S,18.27,0.0,18.27,0.007341890165001649,3.0,0.0031479538300104933,0.007793204939535479,0.07527812113720642,6.09
Spinach is in it - S,12.18,0.0,12.18,0.004894593443334433,2.0,0.002098635886673662,0.00519546995969032,0.050185414091470947,6.09
Coco Crush - R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acai Avalanche - R,83.61,0.0,83.61,0.03359909341520459,9.0,0.00944386149003148,0.0356644698957067,0.34615384615384615,9.29
High Impact Acai - R,74.32,0.0,74.32,0.029865860813515187,8.0,0.008394543546694649,0.03170175101840595,0.30769230769230765,9.29
Mind Over Matcha - R,65.03,0.0,65.03,0.02613262821182579,7.0,0.007345225603357817,0.02773903214110521,0.2692307692307692,9.290000000000001
Pomegranate Punch - R,18.58,0.0,18.58,0.007466465203378797,2.0,0.002098635886673662,0.007925437754601488,0.07692307692307691,9.29
Funky Monkey - R,41.45,0.0,41.45,0.016656888195912337,6.0,0.0062959076600209865,0.017680807046729374,0.2045802280242831,6.908333333333334
Funky Monkey - S,35.34,0.0,35.34,0.014201554374994981,6.0,0.0062959076600209865,0.015074540917525116,0.17442376980405705,5.890000000000001
Berry Cream Sensation - R,24.87,0.0,24.87,0.0099941329175474,3.0,0.0031479538300104933,0.010608484228037623,0.12274813681456986,8.290000000000001
Mangosicle - R,24.87,0.0,24.87,0.0099941329175474,3.0,0.0031479538300104933,0.010608484228037623,0.12274813681456986,8.290000000000001
Canadian Colada - S,17.67,0.0,17.67,0.007100777187497491,3.0,0.0031479538300104933,0.007537270458762558,0.08721188490202852,5.890000000000001
Berry Cream Sensation - S,11.78,0.0,11.78,0.00473385145833166,3.0,0.0031479538300104933,0.005024846972508371,0.058141256601352345,3.9266666666666663
Oatrageous Mocha - S,10.58,0.0,10.58,0.0042516255033233415,2.0,0.002098635886673662,0.004512978010962527,0.052218547949262124,5.29
Canadian Colada - R,8.29,0.0,8.29,0.0033313776391824665,1.0,0.001049317943336831,0.003536161409345874,0.040916045604856614,8.29
Oatrageous Mocha - R,8.29,0.0,8.29,0.0033313776391824665,1.0,0.001049317943336831,0.003536161409345874,0.040916045604856614,8.29
Pineapple Freeze - R,8.29,0.0,8.29,0.0033313776391824665,1.0,0.001049317943336831,0.003536161409345874,0.040916045604856614,8.29
Pea (Not) Butter 2.0 - S,5.89,0.0,5.89,0.00236692572916583,1.0,0.001049317943336831,0.0025124234862541855,0.029070628300676173,5.89
Mangosicle - S ,5.29,0.0,5.29,0.0021258127516616708,1.0,0.001049317943336831,0.0022564890054812634,0.026109273974631062,5.29
Lemon Berry - R,26.97,0.0,26.97,0.010838028338811957,3.0,0.0031479538300104933,0.01150425491074285,0.5294464075382802,8.99
Oat Nog - R,8.99,0.0,8.99,0.003612676112937319,1.0,0.001049317943336831,0.0038347516369142834,0.17648213584609343,8.99
Raspberry Rapture - R,8.99,0.0,8.99,0.003612676112937319,1.0,0.001049317943336831,0.0038347516369142834,0.17648213584609343,8.99
Lemon Berry - S,5.99,0.0,5.99,0.002407111225416523,1.0,0.001049317943336831,0.002555079233049673,0.11758932076953278,5.99
$ Whey Protein,29.75,-1.44,28.31,0.011376513988571247,17.0,0.017838405036726127,0.012075841917802376,0.6461994978315453,1.6652941176470588
$ Chia Seeds,5.0,0.0,5.0,0.0020092748125346603,5.0,0.005246589716684155,0.002132787339774351,0.1141291942478886,1.0
$ Hemp Hearts,4.0,0.0,4.0,0.0016074198500277282,4.0,0.004197271773347324,0.001706229871819481,0.09130335539831089,1.0
$ Energy Booster,2.0,0.0,2.0,0.0008037099250138641,4.0,0.004197271773347324,0.0008531149359097405,0.045651677699155443,0.5
$ Add Matcha,1.0,0.0,1.0,0.00040185496250693206,1.0,0.001049317943336831,0.00042655746795487026,0.022825838849577722,1.0
$ Banana,0.75,0.0,0.75,0.00030139122188019903,1.0,0.001049317943336831,0.0003199181009661527,0.01711937913718329,0.75
$ Blueberry,0.75,0.0,0.75,0.00030139122188019903,1.0,0.001049317943336831,0.0003199181009661527,0.01711937913718329,0.75
$ Pineapple,0.75,0.0,0.75,0.00030139122188019903,1.0,0.001049317943336831,0.0003199181009661527,0.01711937913718329,0.75
$ Strawberry,0.75,0.0,0.75,0.00030139122188019903,1.0,0.001049317943336831,0.0003199181009661527,0.01711937913718329,0.75
$ Warrior Booster,0.5,0.0,0.5,0.00020092748125346603,1.0,0.001049317943336831,0.00021327873397743513,0.011412919424788861,0.5
Add Blueberry,0.0,0.0,0.0,0.0,2.0,0.002098635886673662,0.0,0.0,0.0
Add Pinapple,0.0,0.0,0.0,0.0,1.0,0.001049317943336831,0.0,0.0,0.0
Add Raspberry,0.0,0.0,0.0,0.0,1.0,0.001049317943336831,0.0,0.0,0.0
Add Vanilla Almond Milk,0.0,0.0,0.0,0.0,1.0,0.001049317943336831,0.0,0.0,0.0
Combo Booster,0.0,0.0,0.0,0.0,7.0,0.007345225603357817,0.0,0.0,0.0
Density Booster,0.0,0.0,0.0,0.0,4.0,0.004197271773347324,0.0,0.0,0.0
Energy Booster,0.0,0.0,0.0,0.0,19.0,0.01993704092339979,0.0,0.0,0.0
No Ice,0.0,0.0,0.0,0.0,1.0,0.001049317943336831,0.0,0.0,0.0
Power Booster,0.0,0.0,0.0,0.0,6.0,0.0062959076600209865,0.0,0.0,0.0
Warrior Booster,0.0,0.0,0.0,0.0,12.0,0.012591815320041973,0.0,0.0,0.0
Wilderness Booster,0.0,0.0,0.0,0.0,1.0,0.001049317943336831,0.0,0.0,0.0
Booster Ball (2),30.0,0.0,30.0,0.012055648875207962,6.0,0.0062959076600209865,0.3170577045022194,0.36253776435045315,5.0
Booster Ball (4),25.5,0.0,25.5,0.010247301543926769,3.0,0.0031479538300104933,0.26949904882688647,0.3081570996978852,8.5
Booster Ball (1),13.75,0.0,13.75,0.005525505734470316,5.0,0.005246589716684155,0.14531811456351723,0.1661631419939577,2.75
Booster Ball (3),13.5,0.0,13.5,0.005425041993843583,2.0,0.002098635886673662,0.14267596702599872,0.16314199395770393,6.75
Lemon Ginger Tumeric and Coconut,8.58,0.0,8.58,0.0034479155783094773,2.0,0.002098635886673662,0.09067850348763475,0.7228306655433866,4.29
Lemon & Ginger Shot - S,3.29,0.0,3.29,0.0013221028266478065,1.0,0.001049317943336831,0.034770661593743396,0.2771693344566133,3.29
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,6.0,0.0062959076600209865,0.0,0.0,0.0
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,4.0,0.004197271773347324,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,9.0,0.00944386149003148,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,16.0,0.016789087093389297,0.0,0.0,0.0
Chicken Quesadilla,8.79,0.0,8.79,0.0035323051204359324,2.0,0.002098635886673662,0.5,0.5,4.395
Chipotle Chicken Wrap,8.79,0.0,8.79,0.0035323051204359324,3.0,0.0031479538300104933,0.5,0.5,2.9299999999999997
Chipotle Chicken Panini,0.0,0.0,0.0,0.0,1.0,0.001049317943336831,0.0,0.0,0.0
Drink - Bottled Water - 500 ml,17.43,0.0,17.43,0.007004331996495826,7.0,0.007345225603357817,1.0,1.0,2.4899999999999998
Mango Teazer - TB,9.98,0.0,9.98,0.004010512525819182,2.0,0.002098635886673662,1.0,1.0,4.99
$ Ginger,2.25,0.0,2.25,0.0009041736656405972,3.0,0.0031479538300104933,0.5,0.5,0.75
$ Spinach,2.25,0.0,2.25,0.0009041736656405972,3.0,0.0031479538300104933,0.5,0.5,0.75
No Banana,0.0,0.0,0.0,0.0,2.0,0.002098635886673662,0.0,0.0,0.0
Split In 2 Cups,0.0,0.0,0.0,0.0,1.0,0.001049317943336831,0.0,0.0,0.0
