Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Lemon & Ginger Shot - S,3.29,0.0,3.29,0.0013888947521730507,1.0,0.0011299435028248588,0.05702894782457965,1.0,3.29
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,2.0,0.0022598870056497176,0.0,0.0,0.0
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,10.0,0.011299435028248588,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,8.0,0.00903954802259887,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,3.0,0.003389830508474576,0.0,0.0,0.0
Chipotle Chicken Wrap,17.58,0.0,17.58,0.007421510560243838,4.0,0.004519774011299435,0.45485122897800784,0.533373786407767,4.395
Chipotle Chicken Panini,8.79,0.0,8.79,0.003710755280121919,3.0,0.003389830508474576,0.22742561448900392,0.2666868932038835,2.9299999999999997
Artisan Grilled Cheese,6.59,0.0,6.59,0.002782011068942372,1.0,0.0011299435028248588,0.17050452781371284,0.19993932038834955,6.59
Chicken Quesadilla,0.0,0.0,0.0,0.0,1.0,0.0011299435028248588,0.0,0.0,0.0
Pesto Chicken Panini,0.0,0.0,0.0,0.0,1.0,0.0011299435028248588,0.0,0.0,0.0
Egg White & Cheese Wrap,5.69,0.0,5.69,0.002402070255278012,1.0,0.0011299435028248588,0.1472186287192756,1.0,5.69
Drink - Bottled Water - 500 ml,7.47,0.0,7.47,0.003153508753414191,3.0,0.003389830508474576,0.6693548387096774,0.6693548387096774,2.4899999999999998
"""Protein & Co"" Bar",3.69,0.0,3.69,0.0015577573360238775,1.0,0.0011299435028248588,0.33064516129032256,0.33064516129032256,3.69
Condiments (Retail/Merchandise),0.0,0.0,0.0,0.0,1.0,0.0011299435028248588,0.0,-,0.0
Caramel Cashew - Protein & Co,0.0,0.0,0.0,0.0,1.0,0.0011299435028248588,0.0,0.0,0.0
Matcha On My Mind Blend,5.99,0.0,5.99,0.0025287171931661317,1.0,0.0011299435028248588,1.0,1.0,5.99
$ Spinach,1.5,0.0,1.5,0.0006332346894406006,2.0,0.0022598870056497176,0.6666666666666666,0.6666666666666666,0.75
$ Kale,0.75,0.0,0.75,0.0003166173447203003,1.0,0.0011299435028248588,0.3333333333333333,0.3333333333333333,0.75
No Banana,0.0,0.0,0.0,0.0,1.0,0.0011299435028248588,0.0,0.0,0.0
