Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Acai Avalanche - R,55.74,0.0,55.74,0.02947693511795534,6.0,0.008658008658008658,0.03028146441900768,0.25000000000000006,9.290000000000001
Mind Over Matcha - R,46.45,0.0,46.45,0.024564112598296117,5.0,0.007215007215007215,0.025234553682506402,0.20833333333333337,9.290000000000001
Pomegranate Punch - R,46.45,0.0,46.45,0.024564112598296117,5.0,0.007215007215007215,0.025234553682506402,0.20833333333333337,9.290000000000001
Funky Monkey - R,49.74,0.0,49.74,0.02630396040127554,6.0,0.008658008658008658,0.02702188805528242,0.241784950418044,8.290000000000001
Berry Cream Sensation - R,41.45,0.0,41.45,0.02191996700106295,5.0,0.007215007215007215,0.022518240046068682,0.20148745868170334,8.290000000000001
Pineapple Freeze - R,33.16,0.0,33.16,0.01753597360085036,4.0,0.005772005772005772,0.018014592036854942,0.16118996694536264,8.29
Canadian Colada - S,17.67,0.0,17.67,0.00934441054062201,3.0,0.004329004329004329,0.009599452391170896,0.08589344740423879,5.890000000000001
Funky Monkey - S,17.67,0.0,17.67,0.00934441054062201,3.0,0.004329004329004329,0.009599452391170896,0.08589344740423879,5.890000000000001
Mangosicle - R,16.58,0.0,16.58,0.00876798680042518,2.0,0.002886002886002886,0.009007296018427471,0.08059498347268132,8.29
Mangosicle - S ,15.87,0.0,15.87,0.00839251812561807,3.0,0.004329004329004329,0.008621579482053316,0.07714369045304298,5.29
Canadian Colada - R,8.29,0.0,8.29,0.00438399340021259,1.0,0.001443001443001443,0.0045036480092137355,0.04029749173634066,8.29
Oatrageous Mocha - S,5.29,0.0,5.29,0.00279750604187269,1.0,0.001443001443001443,0.0028738598273511055,0.025714563484347662,5.29
Pomegranate Passion - R,71.92,0.0,71.92,0.03803339027060187,8.0,0.011544011544011544,0.03907145534652014,0.419187503642828,8.99
Brazilian Thunder - R,35.96,0.0,35.96,0.019016695135300934,4.0,0.005772005772005772,0.01953572767326007,0.209593751821414,8.99
Matcha Monsoon - R,17.98,0.0,17.98,0.009508347567650467,2.0,0.002886002886002886,0.009767863836630034,0.104796875910707,8.99
Ocean Mist - S,17.97,0.0,17.97,0.009503059276456,3.0,0.004329004329004329,0.009762431209357157,0.10473859066270325,5.989999999999999
Pomegranate Passion - S,11.98,0.0,11.98,0.006335372850970667,2.0,0.002886002886002886,0.006508287472904772,0.06982572710846884,5.99
Ocean Mist - R,8.99,0.0,8.99,0.0047541737838252334,1.0,0.001443001443001443,0.004883931918315017,0.0523984379553535,8.99
Brazilian Thunder - S,6.77,0.0,6.77,0.003580173138653707,1.0,0.001443001443001443,0.00367788866373667,0.03945911289852538,6.77
Tropi-Kale - R,81.81,0.0,81.81,0.04326351026192907,9.0,0.012987012987012988,0.04444432371939394,0.6134983127109112,9.09
Coco Crush - R,27.27,0.0,27.27,0.01442117008730969,3.0,0.004329004329004329,0.014814774573131314,0.20449943757030373,9.09
Spinach is in it - R,18.18,0.0,18.18,0.009614113391539792,2.0,0.002886002886002886,0.009876516382087542,0.13633295838020248,9.09
Coco Crush - S,6.09,0.0,6.09,0.0032205693374299967,1.0,0.001443001443001443,0.00330847000918114,0.04566929133858268,6.09
$ Whey Protein,17.5,0.0,17.5,0.009254509590316082,10.0,0.01443001443001443,0.009507097727532013,0.8045977011494253,1.75
$ Energy Booster,2.5,0.0,2.5,0.0013220727986165831,5.0,0.007215007215007215,0.0013581568182188589,0.11494252873563218,0.5
$ Pea Protein,1.0,0.0,1.0,0.0005288291194466332,1.0,0.001443001443001443,0.0005432627272875436,0.04597701149425287,1.0
$ Strawberry,0.75,0.0,0.75,0.00039662183958497494,1.0,0.001443001443001443,0.0004074470454656577,0.034482758620689655,0.75
Add Blueberry,0.0,0.0,0.0,0.0,1.0,0.001443001443001443,0.0,0.0,0.0
Add Mango,0.0,0.0,0.0,0.0,1.0,0.001443001443001443,0.0,0.0,0.0
Add Oat Milk,0.0,0.0,0.0,0.0,1.0,0.001443001443001443,0.0,0.0,0.0
Combo Booster,0.0,0.0,0.0,0.0,2.0,0.002886002886002886,0.0,0.0,0.0
Density Booster,0.0,0.0,0.0,0.0,4.0,0.005772005772005772,0.0,0.0,0.0
Energy Booster,0.0,0.0,0.0,0.0,16.0,0.023088023088023088,0.0,0.0,0.0
No Ice,0.0,0.0,0.0,0.0,1.0,0.001443001443001443,0.0,0.0,0.0
Warrior Booster,0.0,0.0,0.0,0.0,4.0,0.005772005772005772,0.0,0.0,0.0
Wilderness Booster,0.0,0.0,0.0,0.0,3.0,0.004329004329004329,0.0,0.0,0.0
Lemon Berry - R,8.99,0.0,8.99,0.0047541737838252334,1.0,0.001443001443001443,0.004883931918315017,0.6001335113484646,8.99
Gingerbread - S,5.99,0.0,5.99,0.0031676864254853335,1.0,0.001443001443001443,0.003254143736452386,0.3998664886515354,5.99
Booster Ball (2),15.0,0.0,15.0,0.007932436791699499,3.0,0.004329004329004329,0.8450704225352113,0.8450704225352113,5.0
Booster Ball (1),2.75,0.0,2.75,0.0014542800784782416,1.0,0.001443001443001443,0.15492957746478872,0.15492957746478872,2.75
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,1.0,0.001443001443001443,0.0,0.0,0.0
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,3.0,0.004329004329004329,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,2.0,0.002886002886002886,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,1.0,0.001443001443001443,0.0,0.0,0.0
Mango Teazer - TB,14.97,0.0,14.97,0.0079165719181161,3.0,0.004329004329004329,1.0,1.0,4.99
Chicken Quesadilla,8.79,0.0,8.79,0.004648407959935906,1.0,0.001443001443001443,1.0,1.0,8.79
Drink - Bottled Water - 500 ml,4.98,0.0,4.98,0.002633569014844234,2.0,0.002886002886002886,1.0,1.0,2.49
$ Kale,1.5,0.0,1.5,0.0007932436791699499,2.0,0.002886002886002886,0.4,0.4,0.75
$ Spinach,1.5,0.0,1.5,0.0007932436791699499,2.0,0.002886002886002886,0.4,0.4,0.75
$ Ginger,0.75,0.0,0.75,0.00039662183958497494,1.0,0.001443001443001443,0.2,0.2,0.75
ALLERGY: milk/dairy,0.0,0.0,0.0,0.0,1.0,0.001443001443001443,0.0,0.0,0.0
No Banana,0.0,0.0,0.0,0.0,1.0,0.001443001443001443,0.0,0.0,0.0
