Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
$ Energy Booster,1.0,0.0,1.0,0.0003289636001776404,2.0,0.0017006802721088435,0.00034625918885322415,0.01593625498007968,0.5
$ Pea Protein,1.0,0.0,1.0,0.0003289636001776404,1.0,0.0008503401360544217,0.00034625918885322415,0.01593625498007968,1.0
$ Banana,0.75,0.0,0.75,0.00024672270013323025,1.0,0.0008503401360544217,0.0002596943916399181,0.01195219123505976,0.75
$ Blueberry,0.75,0.0,0.75,0.00024672270013323025,1.0,0.0008503401360544217,0.0002596943916399181,0.01195219123505976,0.75
$ Lemon,0.75,0.0,0.75,0.00024672270013323025,1.0,0.0008503401360544217,0.0002596943916399181,0.01195219123505976,0.75
$ Combo Booster,0.5,0.0,0.5,0.0001644818000888202,1.0,0.0008503401360544217,0.00017312959442661207,0.00796812749003984,0.5
$ Density Booster,0.5,0.0,0.5,0.0001644818000888202,1.0,0.0008503401360544217,0.00017312959442661207,0.00796812749003984,0.5
$ Warrior Booster,0.5,0.0,0.5,0.0001644818000888202,1.0,0.0008503401360544217,0.00017312959442661207,0.00796812749003984,0.5
Add Blueberry,0.0,0.0,0.0,0.0,1.0,0.0008503401360544217,0.0,0.0,0.0
Add Froyo,0.0,0.0,0.0,0.0,1.0,0.0008503401360544217,0.0,0.0,0.0
Add Mango,0.0,0.0,0.0,0.0,1.0,0.0008503401360544217,0.0,0.0,0.0
Add Pomegranate,0.0,0.0,0.0,0.0,2.0,0.0017006802721088435,0.0,0.0,0.0
Add Strawberry,0.0,0.0,0.0,0.0,1.0,0.0008503401360544217,0.0,0.0,0.0
Add Vanilla Almond Milk,0.0,0.0,0.0,0.0,1.0,0.0008503401360544217,0.0,0.0,0.0
Combo Booster,0.0,0.0,0.0,0.0,12.0,0.01020408163265306,0.0,0.0,0.0
Density Booster,0.0,0.0,0.0,0.0,5.0,0.004251700680272109,0.0,0.0,0.0
Energy Booster,0.0,0.0,0.0,0.0,27.0,0.02295918367346939,0.0,0.0,0.0
No Cranberry Juice,0.0,0.0,0.0,0.0,1.0,0.0008503401360544217,0.0,0.0,0.0
No Ice,0.0,0.0,0.0,0.0,1.0,0.0008503401360544217,0.0,0.0,0.0
No Pineapple Juice,0.0,0.0,0.0,0.0,1.0,0.0008503401360544217,0.0,0.0,0.0
No Skim Milk,0.0,0.0,0.0,0.0,1.0,0.0008503401360544217,0.0,0.0,0.0
Power Booster,0.0,0.0,0.0,0.0,11.0,0.00935374149659864,0.0,0.0,0.0
Warrior Booster,0.0,0.0,0.0,0.0,12.0,0.01020408163265306,0.0,0.0,0.0
Lemon Berry - R,26.97,0.0,26.97,0.00887214829679096,3.0,0.002551020408163265,0.009338610323371455,0.4501001335113484,8.99
Lemon Berry - S,23.96,0.0,23.96,0.007881967860256264,4.0,0.003401360544217687,0.008296370164923251,0.3998664886515354,5.99
Oat Nog - R,8.99,0.0,8.99,0.002957382765596987,1.0,0.0008503401360544217,0.0031128701077904855,0.15003337783711615,8.99
Booster Ball (2),40.0,0.0,40.0,0.013158544007105614,8.0,0.006802721088435374,0.4802497298595269,0.5063291139240507,5.0
Booster Ball (1),22.0,0.0,22.0,0.007237199203908088,8.0,0.006802721088435374,0.2641373514227398,0.27848101265822783,2.75
Booster Ball (4),17.0,0.0,17.0,0.005592381203019886,2.0,0.0017006802721088435,0.20410613519029894,0.21518987341772153,8.5
Booster Ball (3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lemon & Ginger Shot - D,4.29,0.0,4.29,0.001411253844762077,1.0,0.0008503401360544217,0.05150678352743426,1.0,4.29
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,16.0,0.013605442176870748,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,13.0,0.011054421768707483,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,9.0,0.007653061224489796,0.0,0.0,0.0
Egg White & Cheese Wrap,17.07,0.0,17.07,0.005615408655032321,3.0,0.002551020408163265,0.526040061633282,1.0,5.69
Pesto Chicken Panini,8.79,0.0,8.79,0.0028915900455614586,2.0,0.0017006802721088435,0.27087827426810474,0.5715214564369311,4.395
Artisan Grilled Cheese,6.59,0.0,6.59,0.00216787012517065,1.0,0.0008503401360544217,0.20308166409861322,0.4284785435630689,6.59
Chicken Quesadilla,0.0,0.0,0.0,0.0,6.0,0.00510204081632653,0.0,0.0,0.0
Chipotle Chicken Panini,0.0,0.0,0.0,0.0,2.0,0.0017006802721088435,0.0,0.0,0.0
Chipotle Chicken Wrap,0.0,0.0,0.0,0.0,3.0,0.002551020408163265,0.0,0.0,0.0
Drink - Bottled Water - 500 ml,14.94,0.0,14.94,0.004914716186653947,6.0,0.00510204081632653,0.8019323671497585,0.8019323671497585,2.4899999999999998
"""Protein & Co"" Bar",3.69,0.0,3.69,0.0012138756846554928,1.0,0.0008503401360544217,0.19806763285024157,0.19806763285024157,3.69
Condiments (Retail/Merchandise),0.0,0.0,0.0,0.0,1.0,0.0008503401360544217,0.0,-,0.0
Caramel Cashew - Protein & Co,0.0,0.0,0.0,0.0,1.0,0.0008503401360544217,0.0,0.0,0.0
Mango Teazer - TB,9.98,0.0,9.98,0.003283056729772851,3.0,0.002551020408163265,0.6249217282404509,0.6249217282404509,3.3266666666666667
Almighty Acai Blend,5.99,0.0,5.99,0.001970491965064066,1.0,0.0008503401360544217,0.37507827175954916,0.37507827175954916,5.99
$ Kale,0.75,0.0,0.75,0.00024672270013323025,1.0,0.0008503401360544217,0.5,0.5,0.75
$ Spinach,0.75,0.0,0.75,0.00024672270013323025,1.0,0.0008503401360544217,0.5,0.5,0.75
No Banana,0.0,0.0,0.0,0.0,1.0,0.0008503401360544217,0.0,0.0,0.0
Split In 2 Cups,0.0,0.0,0.0,0.0,1.0,0.0008503401360544217,0.0,0.0,0.0
