Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Funky Monkey - S,41.23,0.0,41.23,0.01994523887846127,7.0,0.00903225806451613,0.021032065866125264,0.21271217045864935,5.89
Canadian Colada - R,24.87,0.0,24.87,0.01203099905183924,3.0,0.003870967741935484,0.012686574777844661,0.12830831140690296,8.290000000000001
Pineapple Freeze - R,24.87,0.0,24.87,0.01203099905183924,3.0,0.003870967741935484,0.012686574777844661,0.12830831140690296,8.290000000000001
Berry Cream Sensation - R,16.58,0.0,16.58,0.008020666034559492,2.0,0.0025806451612903226,0.008457716518563106,0.08553887427126863,8.29
Funky Monkey - R,16.58,0.0,16.58,0.008020666034559492,2.0,0.0025806451612903226,0.008457716518563106,0.08553887427126863,8.29
Mangosicle - R,16.58,0.0,16.58,0.008020666034559492,2.0,0.0025806451612903226,0.008457716518563106,0.08553887427126863,8.29
Pea (Not) Butter 2.0 - R,16.58,0.0,16.58,0.008020666034559492,2.0,0.0025806451612903226,0.008457716518563106,0.08553887427126863,8.29
Berry Cream Sensation - S,11.78,0.0,11.78,0.005698639679560363,2.0,0.0025806451612903226,0.00600916167603579,0.06077490584532838,5.89
Oatrageous Mocha - S,10.58,0.0,10.58,0.005118133090810581,2.0,0.0025806451612903226,0.005397022965403961,0.054583913738843325,5.29
Oatrageous Mocha - R,8.29,0.0,8.29,0.004010333017279746,1.0,0.0012903225806451613,0.004228858259281553,0.04276943713563432,8.29
Pineapple Freeze - S,5.89,0.0,5.89,0.0028493198397801815,1.0,0.0012903225806451613,0.003004580838017895,0.03038745292266419,5.89
Tropi-Kale - R,72.72,0.0,72.72,0.03517869927823681,8.0,0.01032258064516129,0.037095605864288846,0.5848009650180941,9.09
Tropi-Kale - S,18.27,0.0,18.27,0.008838212813715437,3.0,0.003870967741935484,0.0093198118693696,0.14692400482509047,6.09
Spinach is in it - R,18.18,0.0,18.18,0.008794674819559202,2.0,0.0025806451612903226,0.009273901466072211,0.14620024125452352,9.09
Wildberry Rush - R,9.09,0.0,9.09,0.004397337409779601,1.0,0.0012903225806451613,0.004636950733036106,0.07310012062726176,9.09
Spinach is in it - S,6.09,0.0,6.09,0.0029460709379051453,1.0,0.0012903225806451613,0.003106603956456533,0.04897466827503016,6.09
Lemon Berry - R,17.98,0.0,17.98,0.008697923721434239,2.0,0.0025806451612903226,0.009171878347633574,0.7501042970379642,8.99
Lemon Berry - S,5.99,0.0,5.99,0.002897695388842664,1.0,0.0012903225806451613,0.0030555923972372142,0.2498957029620359,5.99
$ Whey Protein,14.0,0.0,14.0,0.006772576868747461,8.0,0.01032258064516129,0.007141618290704674,0.6588235294117647,1.75
$ Energy Booster,1.0,0.0,1.0,0.00048375549062481865,2.0,0.0025806451612903226,0.000510115592193191,0.047058823529411764,0.5
$ Hemp Hearts,1.0,0.0,1.0,0.00048375549062481865,1.0,0.0012903225806451613,0.000510115592193191,0.047058823529411764,1.0
$ Pea Protein,1.0,0.0,1.0,0.00048375549062481865,1.0,0.0012903225806451613,0.000510115592193191,0.047058823529411764,1.0
$ Add WowButter,0.75,0.0,0.75,0.00036281661796861396,1.0,0.0012903225806451613,0.00038258669414489323,0.03529411764705882,0.75
$ Blueberry,0.75,0.0,0.75,0.00036281661796861396,1.0,0.0012903225806451613,0.00038258669414489323,0.03529411764705882,0.75
$ Mango,0.75,0.0,0.75,0.00036281661796861396,1.0,0.0012903225806451613,0.00038258669414489323,0.03529411764705882,0.75
$ Pineapple,0.75,0.0,0.75,0.00036281661796861396,1.0,0.0012903225806451613,0.00038258669414489323,0.03529411764705882,0.75
$ Strawberry,0.75,0.0,0.75,0.00036281661796861396,1.0,0.0012903225806451613,0.00038258669414489323,0.03529411764705882,0.75
$ Combo Booster,0.5,0.0,0.5,0.00024187774531240933,1.0,0.0012903225806451613,0.0002550577960965955,0.023529411764705882,0.5
Add Banana,0.0,0.0,0.0,0.0,1.0,0.0012903225806451613,0.0,0.0,0.0
Add Strawberry,0.0,0.0,0.0,0.0,1.0,0.0012903225806451613,0.0,0.0,0.0
Add Vanilla Almond Milk,0.0,0.0,0.0,0.0,1.0,0.0012903225806451613,0.0,0.0,0.0
Combo Booster,0.0,0.0,0.0,0.0,3.0,0.003870967741935484,0.0,0.0,0.0
Density Booster,0.0,0.0,0.0,0.0,2.0,0.0025806451612903226,0.0,0.0,0.0
Energy Booster,0.0,0.0,0.0,0.0,14.0,0.01806451612903226,0.0,0.0,0.0
Power Booster,0.0,0.0,0.0,0.0,3.0,0.003870967741935484,0.0,0.0,0.0
Warrior Booster,0.0,0.0,0.0,0.0,9.0,0.011612903225806452,0.0,0.0,0.0
Wilderness Booster,0.0,0.0,0.0,0.0,1.0,0.0012903225806451613,0.0,0.0,0.0
Booster Ball (2),30.0,0.0,30.0,0.014512664718744558,6.0,0.007741935483870968,0.4171881518564873,0.547945205479452,5.0
Booster Ball (3),13.5,0.0,13.5,0.006530699123435051,2.0,0.0025806451612903226,0.18773466833541927,0.2465753424657534,6.75
Booster Ball (4),8.5,0.0,8.5,0.004111921670310958,1.0,0.0012903225806451613,0.1182033096926714,0.1552511415525114,8.5
Booster Ball (1),5.5,-2.75,2.75,0.0013303275992182513,2.0,0.0025806451612903226,0.03824224725351134,0.0502283105022831,1.375
Lemon & Ginger Shot - D,12.87,0.0,12.87,0.006225933164341415,3.0,0.003870967741935484,0.17897371714643304,0.75,4.29
Lemon Ginger Tumeric and Coconut,4.29,0.0,4.29,0.002075311054780472,1.0,0.0012903225806451613,0.05965790571547768,0.25,4.29
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,2.0,0.0025806451612903226,0.0,0.0,0.0
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,6.0,0.007741935483870968,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,10.0,0.012903225806451613,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,6.0,0.007741935483870968,0.0,0.0,0.0
Mango Teazer - TB,14.97,0.0,14.97,0.007241819694653535,3.0,0.003870967741935484,0.7142175572519084,0.7142175572519084,4.99
Matcha On My Mind Blend,5.99,0.0,5.99,0.002897695388842664,1.0,0.0012903225806451613,0.2857824427480916,0.2857824427480916,5.99
Drink - Bottled Water - 500 ml,12.45,0.0,12.45,0.006022755858278992,5.0,0.0064516129032258064,1.0,1.0,2.4899999999999998
$ Ginger,1.5,0.0,1.5,0.0007256332359372279,2.0,0.0025806451612903226,1.0,1.0,0.75
Chicken Quesadilla,0.0,0.0,0.0,0.0,2.0,0.0025806451612903226,0.0,0.0,0.0
Pesto Chicken Panini,0.0,0.0,0.0,0.0,1.0,0.0012903225806451613,0.0,0.0,0.0
No Banana,0.0,0.0,0.0,0.0,1.0,0.0012903225806451613,0.0,0.0,0.0
