Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Matcha Monsoon - R,35.96,0.0,35.96,0.01665192566832291,4.0,0.0050062578222778474,0.018350121959931825,0.22226342790036469,8.99
Pomegranate Passion - S,29.95,0.0,29.95,0.013868886923422445,5.0,0.006257822277847309,0.01528326342324689,0.18511650905494778,5.99
Brazilian Thunder - R,26.97,0.0,26.97,0.01248894425124218,3.0,0.0037546933667083854,0.013762591469948869,0.1666975709252735,8.99
Pomegranate Passion - R,26.97,0.0,26.97,0.01248894425124218,3.0,0.0037546933667083854,0.013762591469948869,0.1666975709252735,8.99
Ocean Mist - R,17.98,0.0,17.98,0.008325962834161454,2.0,0.0025031289111389237,0.009175060979965913,0.11113171395018234,8.99
Matcha Monsoon - S,17.97,0.0,17.97,0.008321332154053467,3.0,0.0037546933667083854,0.009169958053948135,0.11106990543296866,5.989999999999999
Ocean Mist - S,5.99,0.0,5.99,0.002773777384684489,1.0,0.0012515644555694619,0.0030566526846493784,0.037023301810989555,5.99
Spinach is in it - R,36.36,0.0,36.36,0.016837152872642407,4.0,0.0050062578222778474,0.01855423900064297,0.35212085996513653,9.09
Spinach is in it - S,24.36,0.0,24.36,0.011280336743057454,4.0,0.0050062578222778474,0.012430727779308657,0.23590935502614757,6.09
Tropi-Kale - S,24.36,0.0,24.36,0.011280336743057454,5.0,0.006257822277847309,0.012430727779308657,0.23590935502614757,4.872
Tropi-Kale - R,18.18,0.0,18.18,0.008418576436321204,2.0,0.0025031289111389237,0.009277119500321484,0.17606042998256827,9.09
$ Whey Protein,29.75,0.0,29.75,0.013776273321262696,17.0,0.02127659574468085,0.01518120490289132,0.815068493150685,1.75
$ Collagen,3.0,0.0,3.0,0.0013892040323962383,3.0,0.0037546933667083854,0.0015308778053335784,0.0821917808219178,1.0
$ Chia Seeds,1.0,0.0,1.0,0.0004630680107987461,1.0,0.0012515644555694619,0.0005102926017778595,0.0273972602739726,1.0
$ Pea Protein,1.0,0.0,1.0,0.0004630680107987461,1.0,0.0012515644555694619,0.0005102926017778595,0.0273972602739726,1.0
$ Add WowButter,0.75,0.0,0.75,0.00034730100809905956,1.0,0.0012515644555694619,0.0003827194513333946,0.02054794520547945,0.75
$ Energy Booster,0.5,0.0,0.5,0.00023153400539937304,1.0,0.0012515644555694619,0.00025514630088892975,0.0136986301369863,0.5
$ Wilderness Booster,0.5,0.0,0.5,0.00023153400539937304,1.0,0.0012515644555694619,0.00025514630088892975,0.0136986301369863,0.5
Add Banana,0.0,0.0,0.0,0.0,1.0,0.0012515644555694619,0.0,0.0,0.0
Combo Booster,0.0,0.0,0.0,0.0,5.0,0.006257822277847309,0.0,0.0,0.0
Density Booster,0.0,0.0,0.0,0.0,5.0,0.006257822277847309,0.0,0.0,0.0
Energy Booster,0.0,0.0,0.0,0.0,15.0,0.01877346683354193,0.0,0.0,0.0
Power Booster,0.0,0.0,0.0,0.0,3.0,0.0037546933667083854,0.0,0.0,0.0
Warrior Booster,0.0,0.0,0.0,0.0,10.0,0.012515644555694618,0.0,0.0,0.0
Wilderness Booster,0.0,0.0,0.0,0.0,2.0,0.0025031289111389237,0.0,0.0,0.0
Lemon Berry - R,26.97,0.0,26.97,0.01248894425124218,3.0,0.0037546933667083854,0.013762591469948869,0.8182645631067961,8.99
Raspberry Rapture - S,5.99,0.0,5.99,0.002773777384684489,1.0,0.0012515644555694619,0.0030566526846493784,0.18173543689320387,5.99
Matcha On My Mind Blend,29.95,0.0,29.95,0.013868886923422445,5.0,0.006257822277847309,0.41672464171420615,0.41672464171420615,5.99
Mango Teazer - TB,29.94,0.0,29.94,0.013864256243314457,6.0,0.007509386733416771,0.4165855016001113,0.4165855016001113,4.99
Almighty Acai Blend,11.98,0.0,11.98,0.005547554769368978,2.0,0.0025031289111389237,0.16668985668568248,0.16668985668568248,5.99
Booster Ball (3),33.75,0.0,33.75,0.01562854536445768,5.0,0.006257822277847309,0.6127450980392157,0.7258064516129032,6.75
Booster Ball (2),10.0,0.0,10.0,0.004630680107987461,2.0,0.0025031289111389237,0.18155410312273057,0.21505376344086022,5.0
Booster Ball (1),2.75,0.0,2.75,0.0012734370296965517,1.0,0.0012515644555694619,0.04992737835875091,0.05913978494623656,2.75
Lemon & Ginger Shot - D,8.58,0.0,8.58,0.003973123532653241,2.0,0.0025031289111389237,0.15577342047930284,1.0,4.29
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,1.0,0.0012515644555694619,0.0,0.0,0.0
Candy Cane - Booster Ball,0.0,0.0,0.0,0.0,4.0,0.0050062578222778474,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,8.0,0.010012515644555695,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,7.0,0.008760951188986232,0.0,0.0,0.0
Chipotle Chicken Panini,17.58,0.0,17.58,0.008140735629841954,2.0,0.0025031289111389237,0.3365881677197013,0.5,8.79
Chipotle Chicken Wrap,17.58,0.0,17.58,0.008140735629841954,2.0,0.0025031289111389237,0.3365881677197013,0.5,8.79
Chicken Quesadilla,0.0,0.0,0.0,0.0,1.0,0.0012515644555694619,0.0,0.0,0.0
Pesto Chicken Panini,0.0,0.0,0.0,0.0,1.0,0.0012515644555694619,0.0,0.0,0.0
Egg White & Cheese Wrap,17.07,0.0,17.07,0.007904570944334596,3.0,0.0037546933667083854,0.32682366456059736,1.0,5.69
Drink - Bottled Water - 500 ml,19.92,0.0,19.92,0.009224314775111023,8.0,0.010012515644555695,1.0,1.0,2.49
$ Spinach,0.75,0.0,0.75,0.00034730100809905956,1.0,0.0012515644555694619,1.0,1.0,0.75
Add Kale,0.0,0.0,0.0,0.0,1.0,0.0012515644555694619,0.0,0.0,0.0
No Banana,0.0,0.0,0.0,0.0,1.0,0.0012515644555694619,0.0,0.0,0.0
No Blueberry,0.0,0.0,0.0,0.0,1.0,0.0012515644555694619,0.0,0.0,0.0
