Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Booster Ball (1),13.75,0.0,13.75,0.005050115509914755,5.0,0.004887585532746823,0.17945706081962934,0.20912547528517111,2.75
Lemon & Ginger Shot - S,9.87,-3.29,6.58,0.0024167098221992067,3.0,0.002932551319648094,0.0858783607413208,0.6053357865685373,2.1933333333333334
Lemon & Ginger Shot - D,4.29,0.0,4.29,0.0015756360390934037,1.0,0.0009775171065493646,0.05599060297572435,0.3946642134314627,4.29
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,5.0,0.004887585532746823,0.0,0.0,0.0
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,6.0,0.005865102639296188,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,5.0,0.004887585532746823,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,11.0,0.010752688172043012,0.0,0.0,0.0
Chicken Quesadilla,35.16,0.0,35.16,0.012913604460262022,4.0,0.0039100684261974585,0.5407566902491541,0.592617562784426,8.79
Chipotle Chicken Wrap,17.58,0.0,17.58,0.006456802230131011,3.0,0.002932551319648094,0.27037834512457704,0.296308781392213,5.859999999999999
Chipotle Chicken Panini,8.79,0.0,8.79,0.0032284011150655054,3.0,0.002932551319648094,0.13518917256228852,0.1481543906961065,2.9299999999999997
Artisan Grilled Cheese,6.59,0.0,6.59,0.0024203826334791446,1.0,0.0009775171065493646,0.10135342971393418,0.11107365582336086,6.59
Pesto Chicken Panini,-8.79,0.0,-8.79,-0.0032284011150655054,2.0,0.0019550342130987292,-0.13518917256228852,-0.1481543906961065,-4.395
Egg White & Cheese Wrap,5.69,0.0,5.69,0.0020898296182847243,1.0,0.0009775171065493646,0.08751153491233468,1.0,5.69
Mango Teazer - TB,29.94,0.0,29.94,0.010996396972134385,6.0,0.005865102639296188,0.83328694684108,0.83328694684108,4.99
Matcha On My Mind Blend,5.99,0.0,5.99,0.0022000139566828647,1.0,0.0009775171065493646,0.16671305315892013,0.16671305315892013,5.99
Drink - Bottled Water - 500 ml,4.98,0.0,4.98,0.0018290600174091262,2.0,0.0019550342130987292,0.5743944636678201,0.5743944636678201,2.49
"""Protein & Co"" Bar",3.69,0.0,3.69,0.0013552673622971236,1.0,0.0009775171065493646,0.4256055363321799,0.4256055363321799,3.69
Condiments (Retail/Merchandise),0.0,0.0,0.0,0.0,1.0,0.0009775171065493646,0.0,-,0.0
Caramel Cashew - Protein & Co,0.0,0.0,0.0,0.0,1.0,0.0009775171065493646,0.0,0.0,0.0
$ Spinach,2.25,0.0,2.25,0.000826382537986051,3.0,0.002932551319648094,1.0,1.0,0.75
Add Kale,0.0,0.0,0.0,0.0,1.0,0.0009775171065493646,0.0,0.0,0.0
ALLERGY: fish,0.0,0.0,0.0,0.0,1.0,0.0009775171065493646,0.0,0.0,0.0
No Banana,0.0,0.0,0.0,0.0,3.0,0.002932551319648094,0.0,0.0,0.0
Split In 2 Cups,0.0,0.0,0.0,0.0,1.0,0.0009775171065493646,0.0,0.0,0.0
